Barney Jenkins,DS
Brian Dozier,MIN
Rufus Ligon,LRG
George Townsend,PHA
Tommy Tucker,STL
Hoyt Wilhelm,CAL
Shaun Marcum,CLE
Art Allison,CLE
Andy Gilbert,BOS
Jimmy Wacker,PIT
Josh Banks,TOR
Matt Beaty,LAD
Doug Griffin,CAL
Blondie Purcell,CLV
Rudy Hulswitt,LOU
Charles Fulmer,LOU
Zack Greinke,HOU
Oscar Charleston,HIL
Joe Heving,CLE
Cody Reed,TBR
Elmer Flick,CLE
José Contreras,COL
Jesse Orosco,MIL
Rich Bordi,OAK
Elías Sosa,DET
Pinky Swander,SLB
Frank Brooks,ATL
Ken Boswell,NYM
Zinn Beck,STL
Fernando Valenzuela,PHI
Bill Blair,IC
Bruce Bochte,SEA
Brian Brady,CAL
José Guillén,WSN
Ellis Clary,SLB
Andrew Miller,CLE
Neil Robinson,CT
Rube Geyer,STL
Paul Shuey,BAL
Frank Fanovich,PHA
Hunter Renfroe,LAA
John Thomson,COL
Steve Reed,SDP
Dutch Leonard,CHC
Dave Giusti,STL
Camilo Pascual,CLE
Bruce Howard,BAL
Oscar Givens,NE
Walt Goldsby,STL
Miguel Olivo,FLA
Dave Stevens,MIN
Bubba Thompson,TEX
Terry Shumpert,KCR
Kit McKenna,BLN
Pat Crawford,STL
Julián Javier,STL
Scott Chiamparino,TEX
Bill McCall,DS
Drew Hutchison,PIT
Bob Vines,PHI
Chico Fernández,PHI
Frank DiPino,HOU
Al Shaw,CHW
Danny Sheaffer,BOS
Hoyt Wilhelm,CLE
Tucker Ashford,KCR
Felton Snow,KCM
Rainey Bibbs,CT
Rick Miller,CAL
Lefty Holmes,SEN
Brian Barnes,CLE
Hen Jordan,HBG
Johnny Hetki,CIN
Ian Thomas,LAD
Rocky Nelson,BRO
Bill Henry,CIN
Kevin Koslofski,KCR
Bill Skowron,NYY
Nick Heath,ARI
Joe Houser,BUF
Brad Kilby,OAK
Phil Klein,TEX
Will Smalley,CLV
Shawn Kelley,WSN
Jim Busby,BOS
Kevin Maas,NYY
Rip Conway,BSN
Tom Turner,CAG
Zach Remillard,CHW
George Jeffcoat,BSN
Charlie Dexter,BSN
Sid Monge,SDP
Gene Nelson,CAL
Ed McKean,CLE
Walt Terrell,NYM
Giancarlo Stanton,FLA
Billy Pierce,SFG
Sean Burnett,LAA
Joe Valentine,CIN
Paul Bako,PHI
Sean Lowe,STL
George Paynter,STL
Ed Merrill,LOU
Russ Van Atta,SLB
Brian Falkenborg,BAL
Howie Jones,STL
Frank Gatins,WHS
Ted Abernathy,KCR
Paul Hodgson,TOR
Newt Halliday,PIT
Gio Urshela,MIN
Joe Klinger,CHW
Josh Bard,WSN
Sam Jones,BAL
Blaine Boyer,ATL
Jerry Hurley,CIN
Justin Wilson,PIT
Rafael Montero,HOU
Kevin Pasley,LAD
Michael Martínez,BOS
Richie Sexson,NYY
Mario Valdez,OAK
Hal Lee,BRO
Thad Bosley,SEA
Mike Capel,MIL
Harry Craft,CIN
Mike Kircher,PHA
Pete Cassidy,LOU
Pedro Ramos,WSH
J.T. Snow,BOS
Fred Mann,CLE
Eddie Oropesa,SDP
Mark Grant,HOU
Spencer Adams,NYY
Roy Mitchell,CIN
Rolando Arrojo,BOS
Rick Austin,CLE
Jimmy Haynes,OAK
Jaff Decker,OAK
Randy Flores,MIN
Doug Mientkiewicz,BOS
Rob Murphy,HOU
Bob Buchanan,CIN
Harry Stovey,BSN
Will Ohman,CHW
Frank Thomas,CHC
Steve Kline,BAL
Ryan Weber,BOS
Leo Burke,CHC
Terry Forster,CAL
Cookie Lavagetto,PIT
Mike Lincoln,MIN
Juan Beníquez,BOS
Tom Filer,NYM
Namon Washington,NLG
Fatty Briody,KCC
Oscar Siemer,BSN
Zack Taylor,NYY
Billy Riley,WES
Fatty Briody,COR
Roxy Snipes,CHW
Bradford,MRS
Pete Donohue,NYG
Bill Kling,BLN
Pete Lamer,CIN
Mauro Gómez,BOS
Tony Graffanino,BOS
Chad Gaudin,WSN
Ed Haigh,STL
John Barnes,CEL
Ron Hassey,MON
Bob Mahoney,SLB
Anderson Machado,CIN
Roy Beecher,NYG
Tony Criscola,SLB
Pete Hotaling,WOR
Ken Lehman,PHI
Rajai Davis,PIT
Joe Ross,PHI
Ed Boland,WSH
Travis Demeritte,DET
Ed Wolfe,PIT
Reggie Smith,SFG
Wheezer Dell,BRO
Tom Kinslow,NYP
Oliver Marcell,NLG
Charlie Mason,AC
Romy Gonzalez,CHW
Jake Fox,BAL
Lourdes Gurriel Jr.,ARI
Ryne Sandberg,PHI
José De León,CIN
Domonic Brown,PHI
Cliff Pastornicky,KCR
Anthony Young,HOU
Cal Ermer,WSH
Joe Marshall,STL
Bradford Bennett,NBY
Dave Orr,BRO
Pedro Dibut,CIN
Alcides Escobar,MIL
Bobby Fenwick,HOU
Juan Minaya,CHW
Bill Landrum,CHC
Bob Borkowski,BRO
LaMonte Wade Jr.,MIN
Dick Spalding,WSH
Al Oliver,PIT
Bobby Burke,WSH
Joe Start,HAR
Brian O'Grady,SDP
Randy Jones,NYM
Joc Pederson,SFG
Luis Arráez,MIN
Jimmy Key,NYY
Larry Sutton,FLA
Jack Manning,BOS
Truck Eagan,PIT
Rube Walker,BRO
Gerónimo Berroa,BAL
Freddy Galvis,PHI
Chad Harville,HOU
Dick Williams,BAL
Johnny Moore,CHC
Bill Fagan,NYP
Bill Hall,MIL
Yamaico Navarro,KCR
Ossee Schrecongost,CHW
Pug Bennett,STL
Moose Solters,CLE
Joe Martin,CHW
Everth Cabrera,SDP
Jocko Halligan,BUF
Clay Kirby,CIN
Odell Jones,PIT
Pat Rapp,FLA
Dave Nelson,WSA
Harry Berthrong,OLY
John Kennedy,NYY
Frank Quinn,BOS
Joe Davenport,COL
George Baker,BAL
Trent Hubbard,KCR
Joe Lillard,CAG
Tom Padden,PHI
Tyler Kinley,MIA
Doc Dudley,SLG
Juan Beníquez,TOR
Julio Rojo,BBS
Floyd Kranson,CAG
Ray Blades,STL
Adam Dunn,CHW
Terry Mulholland,SEA
Ian Miller,MIN
Johnny Babich,BSN
Nate Andrews,CIN
Walker Cooper,CIN
Brad Wilkerson,SEA
Marlon Byrd,PHI
José Canseco,CHW
Larry Cox,CHC
Eddie Ainsmith,STL
Deven Marrero,ARI
Jeff Reed,CHC
Jimmy Ford,BEG
Fred Hayner,PIT
Manny Sanguillén,PIT
Shorty Fuller,WHS
Gary Sheffield,NYY
Gerard Williams,ABC
Pop Joy,WHS
Tom Wright,BOS
Bob Farley,SFG
Jim Fregosi,NYM
Harold Ramírez,CLE
Luis Alicea,BOS
Johnny Lucas,BOS
Steel Arm Davis,COG
Steve Finley,SFG
Keyvius Sampson,CIN
Alexi Ogando,TEX
Ryan Lavarnway,PIT
Herb McQuaid,NYY
Dennys Reyes,KCR
Randy Kramer,SEA
Ryan Borucki,SEA
Cornelius Augustus,MRS
Ryan Dull,TOR
George Tebeau,CLV
Jules Kustus,BRO
Billy Williams,SEP
Mike Epstein,TEX
Hugh Reid,BAL
Andy Sommers,CHC
Martín Maldonado,HOU
Andrew Miller,DET
Miguel Vargas,LAD
Chris Ray,TEX
Jay Bell,ARI
Darren Bragg,NYY
Marlin Carter,MRM
Jim Dwyer,BOS
Raúl Ibañez,KCR
Randy McGilberry,KCR
John Lowenstein,TEX
Kerry Dineen,NYY
Mike Meola,SLB
Verne Perkins,BBB
Jorge Barrosa,ARI
Johnny Mokan,PHI
Paul Splittorff,KCR
John Lewis,HG
Wiley Piatt,PHI
Terry Mulholland,PHI
Alex Rodriguez,SEA
Bob Sadowski,STL
Ryan Dempster,TEX
Steve Kent,TBD
Kevin Quackenbush,LAD
Joe Grzenda,WSA
Doc Farrell,NYY
Jae-gyun Hwang,SFG
Trey Mancini,HOU
Al Barker,ROK
Tom Prince,PIT
Pedro García,MIL
Sonny Siebert,BOS
Rubén Sierra,CHW
Dave Hengel,SEA
Jack Cronin,DET
Tony Armas,OAK
Charlie Culberson,ATL
Andy Porter,CEG
Wade Johnston,ID
Dave Brain,PIT
Mike Nickeas,TOR
Bronson Heflin,PHI
Spike Owen,MON
Greg Garcia,SDP
Charles George,CHC
Steve Jeltz,KCR
Shohei Ohtani,LAA
Dave Revering,NYY
Mike Krukow,SFG
Tim Crabtree,TOR
Al Oliver,MON
Pedro Florimón,PHI
Gene Harris,SEA
Enrique Romo,PIT
David Williams,CIN
Robert Armstrong,KEK
Jackie Hayes,CHW
Cal Abrams,CIN
Mike Bell,CIN
Tommie Reynolds,OAK
Smith,PS
Cliff Pennington,ARI
Dick Smith,PIT
Benito Santiago,SDP
J.T. Snow,CAL
Lewis Smith,BAL
Sam Ewing,TOR
Al Hermann,BSN
Jay Payton,BOS
Pen Gilliard,KCM
Dave Koslo,BAL
Mark Mulder,OAK
Jaycob Brugman,OAK
Ben Sheets,OAK
Fran Mullins,CHW
Noah Murdock,ATH
Danny Sheaffer,CLE
B.J. Upton,TBD
B.J. Waszgis,TEX
William Barbeau,PIT
Bill Sayles,NYG
Fred Lewis,SFG
Rich Surhoff,PHI
Ricky Bones,CIN
George Crosby,CHC
Nyjer Morgan,CLE
Tick Houston,ABC
Ray Treadaway,WSH
George Culver,PHI
Todd Jones,PHI
T.J. Beam,PIT
Denny Bautista,BAL
Jim Busby,CLE
Alec Bohm,PHI
Tyler Green,PHI
Frank Figgemeier,PHI
Don Black,PHA
Jimmy Claxton,CUP
Gene Harris,PHI
Rodrigo López,CHC
Ed Whitson,SFG
Henry Jones,DTN
Jim Wohlford,MON
John Romonosky,STL
Jumbo Brown,CLE
Bill Holden,CIN
Mike Gonzalez,ATL
Pat Borders,HOU
Mickey Livingston,BSN
Fred Underwood,BRO
Pierce Johnson,ATL
José Veras,HOU
Willis Hudlin,SLB
Luis Figueroa,SFG
Braxton Fulford,COL
Rynie Wolters,NYU
Happy Iott,CLE
Steve Waterbury,STL
Nolan,KCM
Jesse Hahn,SDP
Michael Martínez,CLE
Joe Start,WHS
Andy Harvey,PS
Trey Mancini,BAL
Al Hrabosky,ATL
Danny Jackson,CHC
Manny Trillo,CHC
Sam Trott,BAL
Aurelio Monteagudo,CAL
Jim Canada,MRS
Freddie Patek,KCR
Greg Booker,MIN
Royce Clayton,WSN
Ed Warner,PIT
U L Washington,KCR
Andrew Lorraine,MIL
Hal Reilly,CHC
Andrew Brown,CLE
Jim Morris,TBD
Snooks Dowd,DET
Mickey Morandini,CHC
Gus Niarhos,PHI
Karim García,BAL
Ronny Miller,WSH
Jared Walsh,LAA
Zach Neal,LAD
Ruppert Jones,SDP
Mike Diaz,CHC
Al Santorini,SDP
Charlie Sweasy,BAL
Bob Weiland,STL
Frank Genins,CIN
Alex Jones,PIT
Frank Kostro,DET
Bob Keely,STL
Kid Camp,CHC
Ron Hunt,NYM
Scott Hairston,CHC
Blondie Purcell,BUF
Russ Scarritt,BOS
Jamie Brown,BOS
Ed Pryor,NLG
Mike Gerber,SFG
Johnny Schulte,SLB
Mike Krsnich,MLN
Bill Ayers,NYG
Mitchell Murray,AB2
Pontello,CSE
Dick Luebke,BAL
Candy Jim Taylor,CEL
Chuck Estrada,BAL
Dan Miceli,NYY
Duke Carmel,STL
Joe Shipley,CHW
Frank Scanlan,PHI
Carlos Pérez,ATL
Doc Kennedy,BUF
George Springer,TOR
Harry Berte,STL
Darren Lewis,CIN
Matt Perisho,BOS
Jarvis Brown,ATL
Hubie Brooks,LAD
Javier López,COL
Vic Harris,CBN
Alberto Reyes,LAD
Bill Bradford,NBY
Bob Shirley,SDP
Brian Shouse,KCR
Bryce Brentz,BOS
Hub Collins,LOU
Larry Biittner,WSA
Charley O'Leary,STL
Dan O'Leary,WOR
Rube Curry,KCM
John Mayberry,PHI
John Gant,ATL
Jeanmar Gómez,TEX
Fred Rath,COL
Harper,BBB
Bob Thurman,HG
Javier Vázquez,ARI
Adbert Alzolay,CHC
Alen Hanson,TOR
Mike Hampton,COL
Sean O'Sullivan,KCR
Ryan Mattheus,CIN
Josh Beckett,LAD
Bill Daley,BOS
Austin Knickerbocker,PHA
Butch Wynegar,NYY
Shawn Chacón,PIT
Tommy Thomas,SLB
Hank Thompson,SLB
Edwin Encarnación,SEA
Gordon Jones,SFG
Sean Marshall,CHC
Rugger Ardizoia,NYY
José Castillo,SDP
Koyie Hill,LAD
Bert Adams,CLE
Jimmy Burke,PIT
Pinky Ward,MRS
Sidney Williams,NE
Harry Clark,CHW
Troy Stokes Jr.,PIT
Todd Dunwoody,KCR
Alfonso Soriano,NYY
Roberto Novoa,DET
Bob Carpenter,CHC
Wilson Valdez,NYM
Charlie Mason,BBS
Graig Nettles,MIN
Kevin Gryboski,TEX
Matt Grace,WSN
Rick Lisi,TEX
Dick Ward,CHC
Red Morgan,BOS
George Archie,WSH
Bubba Crosby,NYY
Chase d'Arnaud,SFG
Dave Pope,BAL
Robert Poinsette,TC2
Carlos Pérez,OAK
Tim Laker,PIT
Chad Moeller,ARI
Charlie Hartman,BOS
John Malarkey,CHC
CC Sabathia,MIL
Norm Siebern,BOS
Denney Wilie,STL
Hank Gastright,PIT
Tyler Anderson,SEA
Smead Jolley,CHW
Dario Lodigiani,CHW
Frank Fleet,STL
José Rondón,BAL
Dutch Zwilling,CHI
David Bote,CHC
Don Castle,TEX
Gid Gardner,CPI
Sandy Rosario,FLA
Chico Ruiz,CAL
Tyler Holt,CIN
Kevin Youkilis,BOS
Jim Gentile,BAL
Bob Greenwood,PHI
Pedro Báez,LAD
Chet Kehn,BRO
Ken Holtzman,OAK
Gabby Street,CIN
Wayne Comer,MIL
George Haddock,BUF
Ray Moore,CHW
Swede Risberg,CHW
Norm Charlton,SEA
Mike Parrott,SEA
Génesis Cabrera,TOR
Minnie Rojas,CAL
Jacob Webb,BAL
Billy Crowell,CLE
Oneil Cruz,PIT
Kevin Brown,NYM
Dewey Robinson,CHW
Bernie Carbo,BOS
George Scales,NBY
Jason Hammel,OAK
Herman Bell,BBB
George Strief,KCC
George Maisel,CHC
Rhiner Cruz,TOR
Owen Smaulding,KCM
Chick Autry,CIN
Larry Herndon,SFG
Aaron Rowand,PHI
Cy Barger,PBS
Tony Brottem,PIT
Kevin Collins,NYM
Reid Nichols,BOS
Cody Bolton,PIT
Seth Frankoff,CHC
Tim Leary,CIN
Ken Jungels,PIT
Frank Martin,CHC
Johnny O'Connor,CHC
Joe Price,SFG
Patsy Tebeau,STL
Don Robinson,PIT
Harry Wolfe,CHC
Tom Jenkins,SLB
John Cumberland,STL
Kiki Cuyler,CHC
Zach Sorensen,LAA
Manuel Parrado,CS
Russ Ford,BUF
Jim Tray,IND
Celerino Sánchez,NYY
Gary Bell,BOS
Scott Erickson,NYY
John Smiley,PIT
Luis Rivera,KCR
Rick Ankiel,ATL
Clarence Smith,AC
Ángel Mangual,PIT
Marr Phillips,DTN
Cy Fried,DET
Gorman Thomas,MIL
Randy Knorr,TEX
Lance Berkman,NYY
Sweigert,PHA
Tom Downey,PHI
Huascar Brazobán,NYM
George Sweatt,KCM
Jack McDowell,ANA
José Peraza,NYM
Marty Keough,ATL
Jim Canavan,CIN
John Flinn,MIL
Mike Pagliarulo,TEX
Bob Elliott,CHW
Augie Galan,BRO
Phenomenal Smith,PIT
Ivan Bigler,SLB
Francisco de la Rosa,BAL
Jose Trevino,NYY
Bob Gibson,MIL
Neil Allen,CHW
Will Owens,KCM
Ron Coomer,NYY
Merritt Ranew,CAL
Randy Choate,TBR
Hal Kelleher,PHI
Bill Short,PIT
Ray Keating,BSN
Billy Herman,CHC
Alex Albritton,WMP
Anthony Rendon,WSN
Stuffy Stewart,BRO
Chad Kreuter,LAD
Ron Cey,CHC
Carlos Santana,MIN
Jordan Lyles,MIL
Corey Dickerson,PHI
Miguel Del Pozo,PIT
Dick Davis,PHI
Jack Martin,BSN
Jim Mooney,NYG
Julio Ramírez,ANA
Allen Elliott,CHC
Brandon Morrow,LAD
Willie Wells,HG
Santo Alcalá,MON
Don Carman,CIN
Phil Regan,CHC
Joe Adcock,CAL
Wayne Belardi,BRO
Matt Carlisle,HG
A.J. Hinch,PHI
Sam Edmonston,WSH
Sammy Esposito,KCA
Alex Burnett,CHC
Julio Valera,CAL
Bob Chakales,WSH
William Bell,HG
Ted Blankenship,CHW
Dutch Ussat,CLE
Walt Masters,PHA
Joe Gordon,CLE
Ed Sixsmith,PHI
Charlie O'Brien,TOR
Bill Harris,LAD
Yency Almonte,CHC
Randy Bush,MIN
Kyle Snyder,KCR
Jelly Gardner,DS
John Luby,LOU
Joe Brown,NE
Jeremy Accardo,SFG
Craig Breslow,SDP
Darrell Porter,TEX
Joe Jaeger,CHC
Don Werner,TEX
Clyde Beck,CHC
Lou Possehl,PHI
Jack O'Brien,BAL
Omar Vizquel,SFG
Rubén Tejada,NYM
Matt Walbeck,CHC
Chip Marshall,STL
José Cardenal,CAL
Damian Miller,ARI
Eddie Gaillard,DET
Andrew Velazquez,LAA
Shawn Green,NYM
Scott Hemond,CHW
Greg Goossen,SEP
Bill Keister,WSH
Luis Pérez,IC
Lafayette Currence,MIL
Dennis Aust,STL
Félix Escalona,NYY
Doug Waechter,KCR
Neil Berry,DET
Gus Varland,LAD
Jon Switzer,TBD
Red Donahue,NYG
Pablo Ozuna,FLA
Scott Atchison,SFG
Rocco Baldelli,TBD
Bryan Eversgerd,MON
Kyle Garlick,LAD
Timo Pérez,STL
Jack Jenkins,WSA
Rocky Nelson,CLE
Hans Lobert,PHI
Scott Brow,TOR
Mel Roach,PHI
Chase Utley,LAD
Carl Edwards Jr.,CHC
Merkin Valdez,TEX
Jimmy Rollins,CHW
Frank Linzy,SFG
Skip Guinn,HOU
Domingo Santana,SEA
Vinnie Chulk,SFG
Steve Brye,MIN
Smith,DS
Spoon Carter,CG
Dinelson Lamet,SDP
Jerry Cram,KCR
Bob Buhl,PHI
Thomas Howard,HOU
Paul Abbott,TBD
Earl Bumpus,CAG
Johnny James,NYY
Frank Miller,CHW
Topper Rigney,WSH
Jimmy Bannon,BSN
Dave Gumpert,KCR
Shane Loux,SFG
Curt Welch,LOU
Mike Minor,ATL
Joe Adcock,CLE
Yuli Gurriel,KCR
Matthew Liberatore,STL
Gene Roof,STL
Darren Holmes,NYY
Damian Moss,SFG
Todd Cunningham,ATL
Bob Lacey,CAL
Eastern,NE
Del Rice,CHC
Chris Booker,KCR
José Silva,PIT
Grover Lowdermilk,CLE
Terrell Lowery,SFG
Mandy Romero,COL
Jorge López,MIL
Cliff Johnson,CHC
Spencer,NAT
Frank Sigafoos,CHW
Kevin Foster,PHI
Jeff McCurry,PIT
Craig Reynolds,PIT
José Cardenal,CLE
Kid Elberfeld,WSH
Migel Puente,SFG
Derrek Lee,ATL
Ted Uhlaender,CLE
Trevor Cahill,PIT
Ken Clay,TEX
Pete Johns,CHW
Elmer Leifer,CHW
Simmy Murch,BRO
Luis Medina,OAK
Fred Carroll,PIT
Virgil Trucks,NYY
Danny Herrera,MIL
Curt Kaufman,NYY
Luis Tiant,BOS
Leon Wagner,STL
Jerry Nyman,SDP
Willie McMeans,CBE
Félix Doubront,BOS
Brandon Inge,PIT
Eduardo Rodríguez,KCR
Gift Ngoepe,PIT
John Thomas,BBB
Alex Presley,MIL
Anderson Hernández,NYM
Ron Gant,ANA
Oscar Melillo,SLB
Bob McClure,CAL
Mickey O'Neil,BSN
Jim Spencer,NYY
Bob Molinaro,PHI
Chuck Cary,CHW
John Marzano,SEA
Art Ditmar,KCA
Johnnie Vivens,SLS
Tyler Wade,NYY
Bill Cooper,PS
Jack Scott,PHI
Jeremy Guthrie,KCR
Sammy Hale,DET
Jimmie Crutchfield,PC
Ward Miller,PIT
Adron Chambers,STL
Brian Hunter,COL
Rondell White,MIN
Mike Jeffcoat,FLA
Barry Latman,CHW
Mike Ford,CIN
Doc White,CHW
Mike Christopher,LAD
Mack Eggleston,HG
Doug Creek,TBD
Alfredo Amézaga,FLA
Vic Keen,STL
Horacio Piña,CHC
Leonys Martín,SEA
Guillermo Garcia,FLA
Jack Urban,STL
Earl Wilson,SDP
Comer Cox,CCU
Hal Leathers,CHC
Francisco Liriano,PIT
Bill Spanswick,BOS
Ramón Heredía,NYC
Bob Savage,SLB
Ron Moeller,WSA
Eddie Mulligan,CHW
Harry Walker,CIN
T.J. Brown,IC
Josh Towers,TOR
Chick Holmes,PHA
Don Kelly,MIA
Fergy Malone,ATH
Matt Thornton,NYY
Mike Beard,ATL
George Cutshaw,BRO
Ronnie Belliard,CLE
Sean Douglass,BAL
Jerald Clark,SDP
Tom House,SEA
John Cangelosi,NYM
Monk Cline,BAL
Matt Kinney,MIN
Jackie Hayes,PIT
Charlie Whitehouse,NEW
Joe Carter,CHC
Jim Donahue,NYP
Hack Eibel,BOS
Bip Roberts,SDP
Jonathan Van Every,BOS
Alex Blandino,CIN
Marty McLeary,PIT
Karl Pagel,CHC
Bob Wicker,CHC
Mike Vasil,CHW
Cristian Guzmán,WSN
Boots McClain,TT
Scott Baker,TEX
Lou Berberet,NYY
Kevin Bell,OAK
Mike Fetters,CAL
Bernie Carbo,CLE
J.C. Gutiérrez,KCR
Joe Kelley,CIN
Donn Pall,FLA
Chris Jones,MIL
Bob Miller,ROC
Ed Cogswell,BSN
Emilio Bonifácio,ARI
Luke Urban,BSN
Barney White,BRO
Brent Rooker,SDP
Matt Williams,MIL
Lou Say,CIN
Solly Salisbury,PHI
Zack Godley,BOS
Rosie Rosebraugh,PIT
Eric Milton,PHI
Roy Hughes,CLE
William VanLandingham,SFG
David Dahl,PHI
A.J. Lockhart,WMP
Welday Walker,TOL
Yorkis Pérez,PHI
Garrett Hill,DET
Buddy Bell,CLE
Dave Foutz,BRO
Rip Collins,SLB
Lloyd Allen,TEX
Mickey Moniak,COL
Fern Bell,PIT
José Ramírez,NYY
Orlando Calixte,SFG
Enrique González,DET
Johnny Humphries,PHI
Brent Mayne,NYM
Andy Porter,WEG
Paul Bako,LAD
Ed Pabst,STL
Ford Mullen,PHI
Chris Sale,CHW
Pedro Ramos,WSA
Les German,BAL
Bill Schenck,LOU
Willie Haynes,LRG
Jacob Barnes,STL
Sherm Lollar,NYY
Vinny Nittoli,OAK
Jerry Nyman,CHW
Joey Loperfido,HOU
Latimer,ABC
John Morris,PHI
Wayne Nordhagen,CHW
Williams,AC
Clayton Richard,TOR
Reyes Moronta,LAA
Willie Smith,NE
Guy Bush,BSN
Len Gilmore,PIT
Davey Johnson,BAL
George Weidman,DTN
Lefty Williams,DET
Jhonathan Díaz,SEA
Chuck Goggin,PIT
Ray Holbert,ATL
Jorge Sosa,ATL
Román Colón,DET
Marty Malloy,FLA
Mike Paul,TEX
Ed Goodson,ATL
Billy Klaus,MLN
Karl Schnell,CIN
Bill Kunkel,KCA
Duane Pillette,SLB
Ron Hansen,WSA
Jamey Wright,CLE
Adolfo Phillips,MON
Justin Lehr,OAK
Dick Simpson,LAA
Freddy Parent,STL
Yasiel Puig,CLE
José Reyes,TOR
Jumbo Elliott,PHI
Donnie Murphy,KCR
Keith Shepherd,COL
Frank Ellerbe,WSH
Tom Brunansky,CAL
Butch Davis,PIT
Jud Smith,CIN
Wayne Simpson,PHI
Patrick Bailey,SFG
Miguel Castro,ARI
Andy Van Slyke,STL
Dave Maurer,CLE
Johnny Hayes,PS
Ren Kelly,PHA
Tommy Thevenow,PIT
George Cappuzzello,DET
Tacks Latimer,PIT
Adeiny Hechavarría,MIA
Sean Nolin,TOR
Julio Gotay,PIT
Tom Dettore,PIT
Larry McWilliams,PIT
Clay Rapada,TEX
Ed Farmer,CLE
Lou Dials,HIL
Malvin Powell,CAG
Todd Coffey,MIL
Ted Radcliffe,MRS
Cody Sedlock,BAL
Billy Ashley,LAD
Cap Crowell,PHA
Barry Jones,PIT
Pop Snyder,CIN
Marlon Byrd,BOS
Buck Thrasher,PHA
Luke Little,CHC
Cody Ross,FLA
Scott Meyer,OAK
Madison Younginer,ATL
Rolla Daringer,STL
Bob McGraw,BRO
Bill Kissinger,STL
Grover Lowdermilk,DET
Julio Mateo,SEA
Bob Purkey,PIT
Jackie Mayo,PHI
Mike Benjamin,PHI
Benito Santiago,PIT
Vance Worley,BAL
Corey Lee,TEX
Lee Howard,PIT
Bruce Rondón,CHW
Rajai Davis,SFG
Jim Ward,ATH
Dave Williams,BOS
Charley Hill,KCM
Ben Revere,LAA
Jermaine Clark,TEX
Hoss Walker,ND
Mark Watson,SEA
Tom Gastall,BAL
Matt Perisho,DET
Buddy Boshers,TOR
Tony Von Fricken,BSN
Harvey Haddix,PIT
Paul Musser,BOS
Al Oliver,SFG
Austin Slater,CHW
Glenn Beckert,SDP
Charlie Henry,HBG
Manny Piña,ATL
Lou Hardie,PHI
Ed Sales,PIT
Charlie Hudson,STL
Bryan Holaday,ARI
Tommy Holmes,BSN
Stan Bahnsen,OAK
Doug McWeeny,BRO
Fred Luderus,CHC
John Ely,LAD
Jack Clark,NYY
Doc Watson,CHC
Johnny Lindell,NYY
Kent Mercker,CHC
Taylor Douthit,CHC
Tony Muser,BOS
Kolten Wong,SEA
Red Charleston,NEG
George Seward,STL
John DeSilva,BAL
Ron Clark,MIN
Shane Mack,SDP
Frank Barrett,PIT
Bruce Bochy,SDP
Rainey Bibbs,CBE
Jason Conti,TEX
Cy Malis,PHI
Ed Vosberg,MON
Rylan Bannon,ATL
George Strief,STL
Darrell Brown,DET
Casper Asbjornson,BOS
Ryan Church,NYM
Frank Mata,BAL
Frank Hafner,KCC
Matt Bowman,MIN
Roberto Osuna,TOR
Tommy Beals,BOS
Ed Klieman,PHA
Steve Bilko,STL
Spoon Carter,PS
James Pazos,COL
Scott Podsednik,CHW
Milton Smith,ABC
Luis DeLeón,BAL
Wil Nieves,NYY
Chris Seddon,SEA
Jacob Turner,DET
Walt Masters,PHI
Ralph Comstock,PIT
John Edelman,MLN
Red Marion,WSH
Elvis Andrus,OAK
Ernest Groth,CLE
R.J. Reynolds,PIT
Taylor Williams,MIL
Irish Meusel,NYG
Lee Guetterman,SEA
Dennis Lamp,BOS
Shawon Dunston,NYM
Bill Higgins,SYR
Vet Barnes,KCM
Charley Davidson,NBY
Fred Dunlap,SLM
Willis Flournoy,HIL
Larry Pashnick,DET
Tony Saunders,TBD
Tommy Gregg,PIT
Matt Moore,TBR
Harry Malmberg,DET
Bo Hart,STL
Jim Weaver,CHC
Troy O'Leary,MON
Phil Hughes,MIN
Sam Zoldak,CLE
Sean Gallagher,CHC
Ray Bare,STL
Tyler Pill,NYM
Jimmy Jones,HOU
Frank Bertaina,WSA
Ted Wingfield,BOS
Otis Starks,BRG
Kevin Frederick,MIN
Drew Rasmussen,MIL
George Williams,SDP
Carson Kelly,DET
Richie Barker,CHC
Joe Beimel,PIT
Barry Jones,MON
Mike Pazik,MIN
Vic Darensbourg,FLA
Herb Plews,WSH
Bubba Starling,KCR
Dwight Smith Jr.,TOR
Jeff Juden,CLE
Oscar Boone,BEG
Al Lawson,PIT
Harry Ostdiek,BOS
Bill Annis,BSN
Dave Robertson,CHC
John Buck,LAA
Luis García,SDP
Scott Patterson,SDP
Matt Peacock,KCR
Jorge Polanco,SEA
George Bennette,LVB
Bob Grim,NYY
Bobby Castillo,LAD
Ducky Holmes,DET
Roberto Campos,CSW
Jim Heise,WSH
Garland Braxton,WSH
Sammy Sosa,TEX
Charlie Bastian,CHC
Clyde Wright,TEX
Neil Walker,PHI
Ron Robinson,MIL
George Nash,ID
Jesús Sucre,TBR
Horacio Ramírez,LAA
Tony Peña,KCR
John Buck,NYM
Zell Miles,CAG
Dennis Ribant,NYM
Joe Nealon,PIT
Von Joshua,SDP
John Rainey,BUF
Sammy Stewart,BOS
Jeff Duncan,NYM
Casper Wells,DET
Bruce Caldwell,BRO
Angel Salazar,CHC
Mike Raczka,OAK
Bill James,SLB
